,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2005699791,four year follow up study of language impaired children,1984,"rachel e stark, lynne e bernstein, rosemary condino, michael bender, paula tallal, hugh w catts",annals of dyslexia,1,89,15,"Children identified as normal or as specifically language impaired (SLI) were given speech, language, and intelligence testing on a longitudinal basis. Fourteen normal and 29 SLI children between the ages of 4 1/2 and 8 years were tested at Time 1. They were retested three to four years later when they were 8 to 12 years old. The results indicated that both the normal and the SLI children continued to develop skills in receptive and expressive language and speech articulation across the 3- to 4-year period intervening between evaluations. Overall, however, the SLI children appeared to develop language skills at a slower than normal rate and 80% of them remained language impaired at Time 2. In addition, the majority of the SLI children manifested reading impairment at Time 2, while none of the normal children did so. The implications for the educational management of SLI children are discussed."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2080949818,follow up of children with early expressive phonology disorders,2000,"barbara a lewis, lisa a freebairn, h gerry taylor",journal of learning disabilities,1,86,47,"Fifty-two children identified at age 4 to 6 years as demonstrating a moderate to severe expressive phonology disorder were followed to the third and fourth grades. Children were classified into two groups based on the presence of an early phonology disorder in isolation (P) or the presence of a phonology disorder with other language problems (PL). At follow-up, articulation measures failed to differentiate the groups; however, the PL group performed more poorly than the P group on measures of phoneme awareness, language, reading decoding, reading comprehension, and spelling. The P group demonstrated poor spelling skills relative to their reading and language abilities, suggesting residual spelling weaknesses in these children. The PL group reported more nuclear family members with speech-language disorders and with reading disorders than the P group. Findings support previous research linking early language disorders with later reading difficulties."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1773070889,relationships between reading phonological skills and language development in individuals with down syndrome a five year follow up study,2002,"glynis laws, deborah m gunn",reading and writing,1,80,39,"This article is based on language, memory andreading information gathered for a five yearfollow-up study of 30 children and adolescentswith Down syndrome, aged from 10 to 24 years atthe end of the study. At Time 1, 10individuals were classified as readers but byTime 2 this number had risen to 16. Readers significantly outperformed non-readerson tests of nonverbal ability, languagecomprehension and production, phonologicalmemory and phonological awarenesss. However,some of these differences could be accountedfor by readers' significantly lower hearingthresholds. Phonological memory and earlyletter knowledge at Time 1 were significantpredictors of reading scores for Time 2readers, after controlling for age, nonverbalability and corresponding Time 1 readingscores. There was no evidence that learning toread had a significant impact on later languagecomprehension, but early reading skills may besignificant predictors of MLU five years later,after controlling for age, nonverbal abilityand hearing."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2127710811,some predictive antecedents of specific reading disability a preliminary two year follow up,1974,"paul satz, janette friel",journal of learning disabilities,1,79,4,"This paper reports one phase of an ongoing longitudinal project designed to identify the precursors of developmental dyslexia. The present study is based on the second year follow-up of an original population of 497 white male kindergarten children administered a developmental and neuropsychological test battery in 1970, and an evaluation of the predictive accuracy of these tests to the criterion of reading level at the end of grade 1 in 1972. The results of the multivariate analyses revealed that over 90% of both the High Risk and Low Risk children were correctly classified. The results were shown to lend preliminary support for the theory and for the predictive utility of these preschool tests."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2159704829,a follow up study of children with phonologic disorders of unknown origin,1988,"lawrence d shriberg, joan kwiatkowski",journal of speech and hearing disorders,1,75,0,"Recent emphasis on early intervention programming for children with speech delays of unknown origin has yielded considerable literature on alternative forms of assessment and management. Less is known about the long-term special educational needs of such children. This study reviews the exceptional educational needs histories of 36 children who had received preschool speech services at a phonology clinic. Findings indicate that a high percentage of children continued to have speech and language and other special educational needs as they neared middle school and beyond. Many children eventually required special class placements. Discussion focuses on issues in classification, prediction, and management. On the bases of both original and follow-up data in this and other studies, the term phonological disorder appears to be appropriate for approximately 75%–80% of children referred early for speech disorders of unknown origin."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2133436456,the long term effectiveness of parental involvement in reading a follow up to the haringey reading project,1988,jenny hewison,british journal of educational psychology,1,56,0,"Summary. The Haringey Reading Project was a two-year educational intervention, which sought, firstly, to increase the amount of parental help given to 6–8 year-old children learning to read, and secondly, to evaluate the impact of that help on the children's reading performance. As reported previously, at the end of the project children who had taken part in the parent involvement exercise were reading better than comparable children who had acted as controls. No such improvement was apparent in children given extra reading help, on a small group basis, from a supplementary teacher in school.



Three years after the end of the project, the children were tested in reading by the LEA, as part of their routine monitoring and screening exercise for children transferring from junior to secondary schools. Analysis of these data revealed that the beneficial effects on reading performance of having taken part in the parent involvement exercise were still clearly apparent three years later. Again, no clear pattern of benefit could be seen in the children who had received extra teacher help as part of the project."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2075065244,reading disability phonemic analysis and dysphonetic spelling a follow up study,1983,"barbara j fox, donald k routh",journal of clinical child and adolescent psychology,1,52,19,"A previous study found that first graders with severe reading disability had marked deficits in phonemic analysis. The present study, done three years later, followed the same children with severe reading disability and average readers matched for age, sex, IQ, and social background. Members of the severely reading disabled group had been held back and were thus all in the third grade at follow‐up. The average readers were all in fourth grade. All of the poor readers are now proficient at phonemic segmenting. However, most poor readers now show a “dysphonetic”; pattern of reading difficulty, including bizarre spelling errors. The spelling errors made by children in the control group, in contrast, were usually good phonetic equivalents of the words misspelled."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2092930491,familial aggregation of phonological disorders results from a 28 year follow up,1995,"susan felsenfeld, matt mcgue, patricia a broen",journal of speech language and hearing research,1,46,30,"This investigation is a follow-up to a longitudinal speech and educational outcome study involving approximately 400 normally developing children that was initiated in 1960. From this database, two..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1978542969,a follow up study of children with disorders of speech development,1973,"maureen garvey, neil gordon",international journal of language & communication disorders,1,22,11,"SummaryA group of 58 children, initially presenting with delayed speech development, were reviewed. Twenty-three were being educated in primary schools, and two in secondary schools. Two children were at schools for the deaf, and three were at schools for partially hearing children. Three children attended schools for children with disorders of language development. Nine children went to schools for the educationally subnormal, and two to units for physically and mentally handicapped children. One child was taught at home by a teacher engaged by the parents, one was attending a private school, one was of pre-school age and two were at home receiving long term assessment (awaiting placement in some type of school). Three children go to training centres and three are resident in mental subnormality hospitals. Three children have left school.The study was concerned with the fate of children with secondary speech disorders and specific disorders of language development. Some of the problems of these various g..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1991768983,a follow up study on word and non word reading skills in down syndrome,2012,"maja roch, christopher jarrold",journal of communication disorders,1,15,40,"The current study was designed to trace changes in the relationship between non-word reading and irregular word reading on the one hand, and between phonological awareness and non-word reading on the other, through a follow-up study of a group of individuals with Down syndrome. Twelve individuals with Down syndrome, whose data were originally reported in NA Roch and Jarrold (2008) , were seen four years later, and were given the same tasks as in the previous study evaluating phonological awareness, non-word reading and irregular word reading. After four years, an improvement was observed in all the skills of interest. Furthermore, the pattern of relationships among the three skills was observed to change considerably across the four year period. At the first time point, a weak association between non-word and irregular word reading was found, but there was a strong association between these two measures at the second time point. In contrast, a strong relationship was found at Time 1 between non-word reading and phonological awareness, which became weaker at Time 2. Longitudinal associations between the three skills were also examined in order to explain this changing pattern of associations. The results indicated that the ability to decode non-words plays a marginal role on later irregular word reading. In contrast, irregular word reading is a longitudinal predictor of later non-word reading. Phonological awareness was not longitudinally related to non-word reading. The results indicate that developing word knowledge can facilitate later non-word reading in Down syndrome, perhaps by a process of reading by visual analogy to known lexical items. NA Learning outcomes: Readers will be able to (a) explain the development of word reading, non-word reading and phonological awareness in Down syndrome; (b) explain the longitudinal changes in the relationships among the three skills; (c) explain the relevance for education of the influence of word reading for the improvement in non-word reading."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2034557899,early predictors of future reading skills a follow up of french speaking children from the beginning of kindergarten to the end of the second grade age 5 to 8,2013,"agnes piquardkipffer, liliane sprengercharolles",annee psychologique,1,6,39,"We reported the results of two studies on the early predictors of future reading skills. The main goal of the first study was to examine whether reading level at age 8 can be predicted on the basis of a skill very rarely examined in longitudinal studies: phonemic discrimination. Two groups of French-speaking children were selected based on their phonemic discrimination skills at age 5: a group with low skills and a group with average to high skills in that domain. These two groups were respectively classified as being ""at-risk"" and ""not-at-risk"" for reading acquisition, and were matched on chronological age, nonverbal IQ and vocabulary. Phonemic discrimination was found to be an important predictor of reading acquisition. Indeed, the two groups defined at age 5 based on their phonemic discrimination skills obtained significantly different reading scores at age 8, and the proportion of children with reading disabilities was higher in the at-risk group than in the not-at-risk group. The main goal of the second study was to assess whether reading skills at age 8 could be predicted by the ""classical"" predictors of reading acquisition assessed at age 5: pre-reading level, letter-name knowledge, phonemic segmentation and phonological short-term-memory (STM). A high proportion of the variance in reading at age 8 (52.8%) was predicted by these predictors, with four contributing unique and significant portions of that variance: pre-reading level, letter-name knowledge for vowels (not for consonants), phonemic segmentation (not syllabic segmentation) and phonological STM."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2088014217,a follow up study of the later reading comprehension ability of language deficient preschoolers who recovered before starting school,1997,"beth w zielinski, r john bench, moira madsen",asia pacific journal of speech language and hearing,1,2,15,"AbstractReading comprehension was evaluated in 27 subjects (22 male, 5 female; mean age 9;4 years) with a history of preschool language deficiency (in expressive and/or receptive semantics, syntax and/or morphology) which did not persist beyond the preschool years. When compared with a control group (n = 27), matched for gender, school attended and school year level, the subjects with a history of language deficiency were more likely (P < 0.025) to have reading comprehension difficulties and, as a group, had poorer reading comprehension skills (P < 0.03). The differences between the groups in reading comprehension ability could not be attributed to group differences in oral language comprehension as assessed with the Test for Auditory Comprehension of Language-Revised (Carrow-Woolfolk, 1985). These findings confirm the relationship between preschool language deficiency and later reading difficulties. Further, they indicate that many language-deficient preschoolers, assessed as having language skills withi..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2092630015,children with severe language disorder six years later a follow up study from language preschool to grade 4 and 5,1996,"birgitta sahlen, christina reuterskioldwagner, eva wigforss",logopedics phoniatrics vocology,1,2,23,"Nine children with specific and severe developmental language disorder (DLD) were assessed on language, reading and spelling tasks in grades four and five. The DLD children had earlier attended a language preschool program. Four children performed within normal limits on a standardized reading test but only one child reached a normal performance on a spelling test. The best readers and spellers in the group were the most proficient on semantic measures in the present investigation and in preschool. Their language production (phonology and grammar) at age 5 was also more developed than in the other children (with one exception). Our results further strengthens the concept of “hierarchical vulnerability of language” in children (Bishop and Edmundsson, 1987)."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1540164974,the effect of family literacy interventions on children s acquisition of reading from kindergarten to grade 3,2006,monique senechal,NA,0,20,35,NA
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1541629449,the effects of kindergarten entrance age on children s reading and mathematics achievement from kindergarten through third grade,2005,ummuhan yesildagli,NA,0,8,82,NA
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2285846322,stability of special education eligibility from kindergarten to third grade are there variables from fall of kindergarten that predict later classification status,2012,kylie shawn flynn,NA,0,1,67,NA
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2004784315,predicting dyslexia from kindergarten the importance of distinctness of phonological representations of lexical items,1998,"carsten elbro, ina borstrom, dorthe klint petersen",reading research quarterly,1,401,65,"This article presents results from a longitudinal study of children of dyslexic and of normally reading parents. The children were followed from the beginning of kindergarten (at the age of 6, 1 year before reading instruction in Denmark) until the beginning of the second grade. Children of dyslexic parents were found to have an increased risk of dyslexia (a 4.3 odds ratio) when dyslexia was defined as poor phonological recoding (poor reading of nonwords and pseudohomophones of real words). All language measures in kindergarten were statistically significant predictors of dyslexia. Logistic regression analyses with backwards stepwise selection indicated that three measures contributed independently to the prediction of dyslexia: letter naming, phoneme identification, and distinctness of phonological representations. The measure of distinctness of phonological representations also contributed significantly to the prediction of poor phoneme awareness in Grade 2—even when differences in early syllable and phoneme awareness, articulation, and productive and receptive vocabulary were accounted for. The results suggest that the quality of phonological representations in the mental lexicon is a determinant of the development of both segmental (e.g., phoneme) awareness and of the acquisition of phonological recoding skills in reading.

ESTE TRABAJO presenta los resultados de un estudio longitudinal de ninos hijos de padres dislexicos y normales. El seguimiento de los ninos se produjo desde el comienzo del preescolar (a la edad de seis anos, un ano antes de comenzar la ensenanza de la lectura en Dinamarca), hasta el comienzo de segundo grado. Se hallo que entre los hijos de padres dislexicos aumentaba el riesgo de dislexia (a razon del 4.3) cuando se definia la dislexia como problemas de recodificacion fonologica (problemas para leer pseudo-palabras y pseudo-homofonos de palabras reales). Todas las medidas de lenguaje tomadas en preescolar fueron predictoras de dislexia estadisticamente significativas. Los analisis de regresion logistica con seleccion por pasos indicaron que las tres medidas contribuian independientemente a la prediccion de la dislexia: nombrar letras, identificar fonemas y la precision de las representaciones fonologicas. La medida de precision de las representaciones fonologicas tambien contribuyo significativamente a predecir problemas de conciencia fonologica en segundo grado - aun cuando se tomaron en cuenta las diferencias en conciencia silabica y fonologica tempranas. Los resultados sugieren que la calidad de las representaciones fonologicas en el lexico mental es determinante tanto del desarrollo de la conciencia segmental (por ej., fonologica) como de la adquisicion de habilidades fonologicas en la lectura.

DIESER ARTIKEL stellt die Ergebnisse einer Langzeitstudie mit Kindern von dyslexischen und normal-lesenden Eltern vor. Die Kinder wurden mit Beginn des Kindergartens (im Alter von sechs, ein Jahr vor Beginn des Leseunterrichts in Danemark) bis zum Eintritt in das zweite Schuljahr betreut. Es wurde festgestellt, das Kinder von dyslexischen Eltern einem erhohten Risiko der Dyslexie unterliegen (im Wahrscheinlichkeitsverhaltnis von 4.3), wobei Dyslexie als unzureichende phonologische Wiedergabe definiert wurde (Leseschwache mit nicht-bestimmbaren Worten und scheinbaren Gleichlauten bzw. Pseudo-Homophonie bei realen Worten). Alle im Kindergarten ermittelten sprachlichen Masnahmen erwiesen sich als statistisch bedeutende Hinweise auf Dyslexie. Logistische Regressionsanalysen mit schrittweisen, ruckwirkenden Betrachtungsablaufen indizierten drei wesentliche Masnahmen, die unabhangig voneinander zur Bestimmung von Dyslexie beitragen: Buchstabieren, phonemische Unterscheidung und Deutlichkeit der phonologischen Ausdrucksweisen. Die systematische Bemessung der Deutlichkeit der phonologischen Reprasentation trug ebenfalls wesentlich zur Bestimmung eines voraussichtlich auftretenden geschwachten phonemischen Bewustseins bei Schulern in der zweiten Klasse bei, sogar wenn Unterschiede in der fruhen Erkenntnis von Silbenbildung und phonemischer Wahrnehmung, Artikulation bzw. Wortgliederung, sowie in produktiver und rezeptiver Wortbildung ermittelt wurden. Die Ergebnisse weisen daraufhin, das die Qualitat der phonologischen Vorstellungen im mentalen Lexikon ein Bestimmungsfaktor in der Entwicklung beider segmentaler (z.B. phonemischer) Aufnahmefahigkeiten und der Aneignung von phonologischen Wiedergabefahigkeiten beim Lesen ist.

CE PAPIER presente des resultats provenant d'une etude longitudinale d'enfants de parents dyslexiques ou lisant normalement. Les enfants ont ete suivis du debut du jardin d'enfants (a six ans, un an avant l'enseignement de la lecture au Danemark) jusqu'au commencement de la seconde annee. On a trouve que les enfants de parents dyslexiques presentent un plus grand risque de dyslexie (4.3 fois plus) quand la dyslexie est definie comme un faible recodage phonologique (faible lecture de non-mots et de pseudo-homophones de mots reels). Tous les indicateurs langagiers au jardin d'enfants sont des predicteurs statistiquement significatifs de dyslexie. Des analyses de regression avec selection retroactive variable par variable ont montre que trois mesures contribuent independam ment a predire la dyslexie: la denomination de lettres, l'identification de phonemes, et la precision dans les representations phonologiques. La mesure de la precision dans les representations phonologiques contribue aussi de maniere significative a predire une faible conscience phonemique en deuxieme annee, meme si les differences initiales de conscience de la syllabe et du phoneme, de l'articulation, et du vocabulaire emis ou produit sont prises en consideration. Les resultats suggerent que la qualite des representations phonologiques dans le lexique interne est un determinant du developpement tant de la conscience segmentale (par exemple du phoneme) que de l'acquisition des habiletes de recodage phonologique en lecture."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1902998707,predicting first grade reading performance from kindergarten response to tier 1 instruction,2011,"stephanie al otaiba, jessica sidler folsom, christopher schatschneider, jeanne wanzek, luana greulich, jane meadows, zhi li, carol mcdonald connor",exceptional children,1,35,25,"Many schools are implementing multitier response-to-intervention (RTI) models to reduce reading difficulties. This study was part of our larger ongoing longitudinal RTI investigation within the Florida Learning Disabilities Center grant and was conducted in 7 ethnically and socioeconomically diverse schools. We observed reading instruction in 20 classrooms, examined response rates to kindergarten Tier 1 instruction, and predicted students' first-grade reading performance based on kindergarten growth and end-of-year reading performance (n = 203). Teachers followed an explicit core reading program. Overall, classroom instruction was rated as effective. Results indicate that controlling for students' end-of-kindergarten reading, their growth across kindergarten on a variety of language and literacy measures suppressed predictions of first-grade performance. Specifically, the steeper the students' trajectory to a satisfactory outcome, the less likely they were to demonstrate good performance in first grade. I..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2060761342,preschoolers with language disorders 10 years later,1984,"dorothy m aram, barbara l ekelman, james e nation",journal of speech language and hearing research,1,382,0,NA
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2073228429,the frequency of parents reading related activities at home and children s reading skills during kindergarten and grade 1,2012,"gintautas silinskas, marjakristiina lerkkanen, asko tolvanen, pekka niemi, annamaija poikkeus, jarierik nurmi",journal of applied developmental psychology,1,40,47,"This longitudinal study investigated the associations between the frequency of parents’ reading-related activities at home and their children's reading-related skills during the transition from kindergarten to Grade 1. Longitudinal data were obtained for 1436 Finnish children (5- to 6-year-olds at baseline) and their mothers and fathers. 684 girls and 752 boys participating in the study represented four Finnish municipalities. The reading skills of the children were measured four times: at the beginning and at the end of their kindergarten year, and at the beginning and at the end of Grade 1. In kindergarten, decoding tests were administered individually. In Grade 1, group tests in reading fluency were performed. The children's mothers and fathers filled in questionnaires on the frequency of their teaching of reading and the frequency of shared reading with their children in the kindergarten year and in Grade 1. The results showed that the better word reading skills children showed in kindergarten, the more shared reading parents reported. Also, the better word reading skills boys evidenced in kindergarten, the more teaching of reading parents reported. However, in Grade 1, it was children's poor skills in reading that activated more frequent parents’ teaching of reading and more frequent shared reading."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2105654601,predictive validity of early literacy indicators from the middle of kindergarten to second grade,2009,"mack d burke, shanna haganburke, oiman kwok, richard i parker",journal of special education,1,46,88,"Research has emphasized the importance of phonological awareness, phonemic decoding, and automaticity in reading development. Special and general education teachers need valid, efficient, and effective early literacy indicators for schoolwide screening and monitoring that adequately predict reading outcomes. The purpose of this study was to examine the interrelationships and predictiveness of kindergarten early literacy indicators from the Dynamic Indicators of Basic Early Literacy Skills (DIBELS) within the context of a path analysis. The results support the validity of kindergarten DIBELS in predicting ever more complex reading skills in a developmental progression from the middle of kindergarten to second grade."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2022242056,predictive validity of the get ready to read screener concurrent and long term relations with reading related skills,2009,"beth m phillips, christopher j lonigan, marcy a wyatt",journal of learning disabilities,1,28,46,"This study examined concurrent and longitudinal relations for the Get Ready to Read! (GRTR) emergent literacy screener. This measure, within a battery of oral language, letter knowledge, decoding, and phonological awareness tests, was administered to 204 preschool children (mean age = 53.6, SD = 5.78; 55% male) from diverse socioeconomic backgrounds. Subgroups were reassessed at 6 months and 16 and 37 months later. Results indicate strong relations between the GRTR and the literacy and language assessments. Long-term follow-up indicated that the screener was significantly related to some reading-related measures, including decoding skills. These results support the utility of the GRTR as a brief, valid measure of children's emergent literacy skills. The GRTR holds promise as a tool useful for educators, parents, and others in regular contact with preschool children to help determine those who may be at risk for later reading difficulties and could benefit from intervention and focused instruction in emerg..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1983964266,predicting first grade reading achievement for spanish speaking kindergartners is early literacy screening in english valid,2014,"karen l ford, marcia invernizzi, francis l huang",literacy research and instruction,1,3,68,"This study explored the viability of using kindergarten measures of phonological awareness, alphabet knowledge, and orthographic knowledge, administered in English, to predict first grade reading achievement of Spanish-speaking English language learners. The primary research question was: Do kindergarten measures of early literacy skills in English predict first grade reading achievement for Spanish-speaking students as effectively as they do for English speakers? Participants were 3,448 economically disadvantaged students (50% spoke Spanish at home) from 243 schools. Regression analyses demonstrated that kindergarten variables accounted for similar percentages of variance in first grade reading for both Spanish speakers (43% in fall, 46% in spring) and non-Spanish speakers (49% in fall, 46% in spring) and that fall and spring variables were equally effective in predicting later achievement for both groups."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2516982941,predictive validity of curriculum embedded measures on outcomes of kindergarteners identified as at risk for reading difficulty,2017,"eric l oslund, shanna haganburke, deborah c simmons, nathan h clemens, leslie e simmons, aaron b taylor, oiman kwok, michael d coyne",journal of learning disabilities,1,1,31,"This study examined the predictive validity of formative assessments embedded in a Tier 2 intervention curriculum for kindergarten students identified as at risk for reading difficulty. We examined when (i.e., months during the school year) measures could predict reading outcomes gathered at the end of kindergarten and whether the predictive validity of measures changed across the kindergarten year. Participants consisted of 137 kindergarten students whose reading development was assessed four times from October to February. Measures aligned with content taught in the curriculum and assessed a range of phonologic, alphabetic, and word-reading skills. Results from structural equation modeling indicate that 36.3% to 65.2% of the variance was explained on the latent decoding outcome and 62.0% to 86.8% on the latent phonological outcome across the four time points. Furthermore, the predictive validity of specific skills increased over the kindergarten year, with more complicated tasks (e.g., word segmentation..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2806242177,predictive validity of kindergarten progress monitoring measures across the school year application of dominance analysis,2019,"nathan h clemens, yuyu hsiao, leslie e simmons, oiman kwok, emily a greene, michelle soohoo, maria henri, wen luo, christopher prickett, brenna rivas, stephanie al otaiba",assessment for effective intervention,1,0,42,"Although several measures are available for monitoring kindergarten reading progress, little research has directly compared them to determine which are superior in predicting year-end reading skill..."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",2044481286,patterns of reading and spelling in 10 year old children related to prereading phonological abilities,1992,"morag stuart, jackie masterson",journal of experimental child psychology,1,63,19,"This paper reports a follow-up study of reading and spelling in a group of 10-year-old children who were first assessed as 4-year-old prereaders. The children's scores on phonological awareness tasks as 4 year olds significantly predicted their reading and spelling ages 6 years later. Qualitative analyses of their reading and spelling processes, conducted within the framework of dual-route models of reading and spelling, indicated that children with good early phonological awareness have well-developed lexical and sublexical reading and spelling procedures. However, they show larger regularity effects in word reading and spelling, are better at nonword reading and spelling, and make more phonologically based errors in both reading and spelling than children with poor early phonological awareness. Furthermore, early phonological awareness scores are significantly related to reading regular but not irregular words. The results are interpreted to suggest that early phonological skills relate more strongly to development of sublexical than lexical processing systems."
,Tue Jan 21 15:36:12 2020,"2016465473, 2035846038, 2005274577, 2184230429, 2026763889, 2538299743, 1990597524, 2069584151, 1997328047, 2109352893, 2122148443, 2091456956, 2106341525, 2522119927, 2078695450",1987628734,preschool speech language skills and reading at 7 9 and 10 years etiology of the relationship,2010,"marianna e hayiouthomas, nicole harlaar, philip s dale, robert plomin",journal of speech language and hearing research,1,38,77,"Purpose To examine the etiology of the relationship between preschool speech and language, and later reading skills. Method One thousand six hundred seventy-two children from the Twins Early Development Study (B. R. Oliver & R. Plomin, 2007) were given a comprehensive speech and language assessment at 4½ years. Reading was assessed at 7, 9, and 10 years. Twin analyses were applied to the data to assess the contributions of genetic and environmental factors to the longitudinal relationships between speech and reading, and language and reading. Results Phenotypically, there is a moderate and stable relationship between 4½-year speech and language scores and reading at 7, 9, and 10 years. Etiologically, at the individual-differences level, both genetic and shared environmental factors contribute to the links between language skills and reading. By contrast, genetic factors account for most of the relationship between early speech and later reading. At the extremes, there appears to be an even stronger role f..."
